termo,user,frase,tweet_origin_id,tweet_id,data_do_tweet
baianinho,Camillebaixist1,@CasasBahia Chama @ssarahandrade   baianinho pra ser sua,' 1397673394188046337 ',' 1399884398158401536 ',' 2021-06-02 00:23:43 '
baianinho,boralola,O pinguim e o baianinho chorando em posição fetal agr  #JulietteNaAmericanas,' None ',' 1399884037502734344 ',' 2021-06-02 00:22:17 '
baianinho,Ingrids78901294,RT @raquelsantoslm: juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque…,' None ',' 1399883982720876551 ',' 2021-06-02 00:22:04 '
baianinho,boralola,RT @raquelsantoslm: juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque…,' None ',' 1399883917788913672 ',' 2021-06-02 00:21:49 '
baianinho,AdazzaS,RT @raquelsantoslm: juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque…,' None ',' 1399883866089865220 ',' 2021-06-02 00:21:36 '
baianinho,maIvndra,larga essa faca baianinho https://t.co/FGSXSB4rMH,' None ',' 1399883792005926914 ',' 2021-06-02 00:21:19 '
baianinho,j97983834,RT @raquelsantoslm: juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque…,' None ',' 1399883776726028288 ',' 2021-06-02 00:21:15 '
baianinho,AnaGlauciadeLi1,RT @raquelsantoslm: juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque…,' None ',' 1399883760229888000 ',' 2021-06-02 00:21:11 '
baianinho,Clebson56564289,RT @raquelsantoslm: juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque…,' None ',' 1399883636036542466 ',' 2021-06-02 00:20:42 '
baianinho,fairjeong,RT @raquelsantoslm: juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque…,' None ',' 1399883495674159104 ',' 2021-06-02 00:20:08 '
baianinho,julibert_,o pobi do baianinho https://t.co/pGKzaWhs5g,' None ',' 1399883278195302404 ',' 2021-06-02 00:19:16 '
baianinho,ianmecome_,te entendemos baianinho https://t.co/oCNCaMqDlT,' None ',' 1399883097244680197 ',' 2021-06-02 00:18:33 '
baianinho,selegmx,RT @raquelsantoslm: juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque…,' None ',' 1399882909344047106 ',' 2021-06-02 00:17:48 '
baianinho,CMivye,@CasasBahia Qual seu Nick no FF? Fala aí baianinho qro tirar um X1 cm vc KSKSK,' 1399848128543612928 ',' 1399882890100477953 ',' 2021-06-02 00:17:44 '
baianinho,naduarte6,RT @raquelsantoslm: juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque…,' None ',' 1399882739000692738 ',' 2021-06-02 00:17:08 '
baianinho,amandasilascar,"Ai que delícia viu, a surra no baianinho biscoiteiro",' None ',' 1399882735246839816 ',' 2021-06-02 00:17:07 '
baianinho,Mariana88861470,RT @raquelsantoslm: juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque…,' None ',' 1399882661859102722 ',' 2021-06-02 00:16:49 '
baianinho,09gabrielll,Pai tava pique baianinho de mau hj kkkk,' None ',' 1399882645190983686 ',' 2021-06-02 00:16:45 '
baianinho,raquelsantoslm,juliette embaixadora da americanas  a surra no baianinho biscoiteiro e na ponto lixo que tão espumando até agora porque não conseguiram fechar com a campeã #juliettenaamericanas  https://t.co/wVj4zYI2uX,' None ',' 1399882178914308098 ',' 2021-06-02 00:14:54 '
baianinho,faustindrip,"Baianinho, obrigado por existir, obrigado por me fazer rir com seus comercias na tv, obrigado por fazer meu natal ser mais divertido, obrigado por fazer eu querer conhecer a Bahia, infelizmente vc foi assassinado pelo Cb, espero que que vc esteja num lugar melhor, descanse em paz https://t.co/GEJyPxd3mM",' None ',' 1399882103211311106 ',' 2021-06-02 00:14:36 '
baianinho,birelziz,"@Yasmin_souzz Calada meteretriz, baianinho nunca erra😎",' 1399788256032608257 ',' 1399881791268339714 ',' 2021-06-02 00:13:22 '
baianinho,akaguime,sai da sacada baianinho https://t.co/RxW0Kf0kNU,' None ',' 1399881567980359681 ',' 2021-06-02 00:12:29 '
baianinho,israeljunior777,"@Danifbr1 Se fosse o baianinho eu pensaria, mas virou a poha do CB, agr perdeu",' 1399880286381481985 ',' 1399881538393804803 ',' 2021-06-02 00:12:21 '
baianinho,melinavstokoff,@CasasBahia LARGA ESSA FACA BAIANINHO,' 1397673394188046337 ',' 1399881498317238274 ',' 2021-06-02 00:12:12 '
baianinho,jahvaydm,"@baianolol1 Sim,Baianinho. Entendemos que você obteve o molho 🥶🥶🥶💎💎💎",' 1399069532535279622 ',' 1399881217584009221 ',' 2021-06-02 00:11:05 '
baianinho,heskiiwis,baianinho chorando no travesseiro https://t.co/MTYCMhloL9,' None ',' 1399881191625535491 ',' 2021-06-02 00:10:59 '
baianinho,rekkier,RT @SUKUN4AG1OTA: Rt pra salvar o baianinho https://t.co/o6HOQXR5hR,' None ',' 1399881008124776451 ',' 2021-06-02 00:10:15 '
baianinho,coeelivia,@__baianinho Amor da sua vida,' 1399880789987364865 ',' 1399880862502641671 ',' 2021-06-02 00:09:40 '
baianinho,__baianinho,@coeelivia Quem é vc?,' 1399878642298142724 ',' 1399880789987364865 ',' 2021-06-02 00:09:23 '
baianinho,GothBakugan,@f_gueguel baianinho admirador de femboy? https://t.co/lPacYwHCCH,' 1399873465197465602 ',' 1399880586475540481 ',' 2021-06-02 00:08:34 '
baianinho,felipe_ventura0,RT @juh_ferreira2r: E eu que vim msm ver se o baianinho da Casas bahia falava macetava na foto da assistente da Samsung,' None ',' 1399880448524836864 ',' 2021-06-02 00:08:02 '
baianinho,emmagIows,RT @SUKUN4AG1OTA: Rt pra salvar o baianinho https://t.co/o6HOQXR5hR,' None ',' 1399880382368124930 ',' 2021-06-02 00:07:46 '
baianinho,Danifbr1,eu tô achando que fechou muito rápido esse contrato n faz nem uma semana q o baianinho tava chorando aqui,' None ',' 1399880286381481985 ',' 2021-06-02 00:07:23 '
baianinho,RilakkumaSad,RT @SUKUN4AG1OTA: Rt pra salvar o baianinho https://t.co/o6HOQXR5hR,' None ',' 1399880210560978948 ',' 2021-06-02 00:07:05 '
baianinho,zendayours,@rosezyns Meu baianinho lindo,' 1399872983100018693 ',' 1399880123491532813 ',' 2021-06-02 00:06:44 '
baianinho,oxiigen_io,RT @SUKUN4AG1OTA: Rt pra salvar o baianinho https://t.co/o6HOQXR5hR,' None ',' 1399879999189143554 ',' 2021-06-02 00:06:14 '
baianinho,anabies,@americanascom @juzellys @juliette o baianinho tá chorando americanas,' 1399877330085027844 ',' 1399878851975696384 ',' 2021-06-02 00:01:41 '
baianinho,nihlocas,"clippy: surge do nada (trava o jogo) dollynho, seu amiguinho: não tem medo de estrangeiro baianinho: grita QUER PERDER QUANTO royal: absorve impactos https://t.co/MpTBUYo3Yc",' 1399877874702819329 ',' 1399878343948914695 ',' 2021-06-01 23:59:40 '
baianinho,BunnySu11931835,@SamAssistente Sam você gosta do Baianinho?,' 1399454809409871875 ',' 1399878200809951233 ',' 2021-06-01 23:59:06 '
baianinho,heskiiwis,o chute no baianinho,' None ',' 1399878098057826308 ',' 2021-06-01 23:58:41 '
baianinho,Ovatsug335,@2Comerciante Agradeça q ainda n fizeram ela pirocuda comendo o Baianinho,' 1399876571800932352 ',' 1399877835897151495 ',' 2021-06-01 23:57:39 '
baianinho,frcaldeira7,baianinho bom https://t.co/zo7Ipzl896,' None ',' 1399877413044211715 ',' 2021-06-01 23:55:58 '
baianinho,heitoredstone,@SamAssistente @SamAssistente  solteira sei que o baianinho te deixou na friend zone entao esta solteira ?,' 1399454809409871875 ',' 1399876379680837641 ',' 2021-06-01 23:51:52 '
baianinho,pqisa__,RT @Riatineo: Desde ontem eu não paro de rir da imagem do Baianinho dizendo que Macetava a Sam KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK…,' None ',' 1399875968219578368 ',' 2021-06-01 23:50:13 '
baianinho,imdszz_crf,RT @Riatineo: Desde ontem eu não paro de rir da imagem do Baianinho dizendo que Macetava a Sam KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK…,' None ',' 1399875756067639298 ',' 2021-06-01 23:49:23 '
baianinho,davidmundiny,"RT @DeepDoRock: @ChicoAmaro_ Antigo Baianinho (Branco): Todo mundo idolatra e chama de foda   Novo Baianinho (Negro): Chamam de horrível, N…",' None ',' 1399875546834743299 ',' 2021-06-01 23:48:33 '
baianinho,Victioso,"@PedroRibeiroBr1 Meu Facebook só tem ela e o Baianinho, eu fiquei sem entrar no Facebook e meu algoritmo tá me mostrando a Deep web a céu aberto agr",' 1399874803281055747 ',' 1399875358426648579 ',' 2021-06-01 23:47:48 '
baianinho,DeepDoRock,"@ChicoAmaro_ Antigo Baianinho (Branco): Todo mundo idolatra e chama de foda   Novo Baianinho (Negro): Chamam de horrível, Nutella, modinha, lixo  Perceberam a diferença?...",' 1399870663419125769 ',' 1399875254797934597 ',' 2021-06-01 23:47:23 '
baianinho,RodriguesCM2,RT @eaechefe: O baianinho fico maluco kkkkk,' None ',' 1399874035312476162 ',' 2021-06-01 23:42:33 '
baianinho,dan_docukkkk,@ChicoAmaro_ eu odeio a magalu e gosto do baianinho q é pardo  sente a refutação 😎,' 1399870663419125769 ',' 1399872506220232707 ',' 2021-06-01 23:36:28 '
baianinho,paul_ghostt2,"@ChicoAmaro_ nat eh mais bonita sam eh bonita e talz mas po, a cabeca dela parece o indicador de minimapa velhokkkk mas ela eh nova ent normal daq uns meses eswuecem tipo baianinho https://t.co/E9ghJDmjFP",' 1399870663419125769 ',' 1399872238766153730 ',' 2021-06-01 23:35:24 '
baianinho,kaduBalaTensa,@ChicoAmaro_ @taigarus Maluco nat natura é de boa  Filha da puta é novo baianinho  Bixo do krl,' 1399870663419125769 ',' 1399871562073976832 ',' 2021-06-01 23:32:43 '
baianinho,Samuel23813712,@CasasBahia Bora me chama no PV pra ver de ganha baianinho,' 1399848128543612928 ',' 1399871399133650945 ',' 2021-06-01 23:32:04 '
baianinho,SonicDoParaguai,@VillaVelhaSz @daviwai11 @matador13838638 @FlakesPower Caraca Baianinho,' 1399831232326868992 ',' 1399871244477083650 ',' 2021-06-01 23:31:27 '
baianinho,GTgasaSA,@baianolol1 carai baianinho só uma live sua agora seloko,' 1399562902596632576 ',' 1399871061508898819 ',' 2021-06-01 23:30:44 '
baianinho,gamerkuster2,@aobyjkjkkji Ah não Faz uma comic inteira Junta ela com o baianinho e o pinguim do ponto sla,' 1399870149772165121 ',' 1399870724777652228 ',' 2021-06-01 23:29:23 '
baianinho,Luissspr,Semana que vem já pode vir baianInho  de Mauá e Maicon de desafiar eu e @FelipeSM00  !! Jogo de milhão,' None ',' 1399870493411446785 ',' 2021-06-01 23:28:28 '
baianinho,ahocsp,RT @8Osjulis: icons do baianinho que eu tenho salvo ; a thread https://t.co/rzmBSa4sua,' None ',' 1399870368018583558 ',' 2021-06-01 23:27:58 '
baianinho,marcilio_txt,baianinho??? https://t.co/hdN55mxwiF,' None ',' 1399870306236481536 ',' 2021-06-01 23:27:43 '
baianinho,KetSkull,@puIpkill tipo o baianinho?,' 1399866044274167809 ',' 1399869918888218626 ',' 2021-06-01 23:26:11 '
baianinho,manodeivis,@CasasBahia baianinho como anda o relacionamento com a bixby?,' 1399848128543612928 ',' 1399869516499369985 ',' 2021-06-01 23:24:35 '
baianinho,RicardoFanArts1,@LeWolfDK A parte do baianinho ksksksksksk sfd ksksksk,' 1399868146496987136 ',' 1399869143214604294 ',' 2021-06-01 23:23:06 '
baianinho,Miojoj13,em uma rinha quem ganharia  dolly  SAM da sansung   magalu   baianinho,' None ',' 1399868696076632064 ',' 2021-06-01 23:21:20 '
baianinho,sa_trubano,"baianinho da casas bahia, por favor, pare de ficar no canto do meu quarto de madrugada",' None ',' 1399868378194624513 ',' 2021-06-01 23:20:04 '
baianinho,Jisunnie5,"@CasasBahia baianinho moderno, faz um preço legal ai",' 1395504921127104514 ',' 1399867525874302982 ',' 2021-06-01 23:16:41 '
baianinho,vish_priyaa,baianinho tá serelepe https://t.co/xEjNjz2eCJ,' None ',' 1399867251004743682 ',' 2021-06-01 23:15:35 '
baianinho,marizanah_,alguém faz do baianinho e escreve “macetava” https://t.co/E3r0di0xQZ,' None ',' 1399867095391916036 ',' 2021-06-01 23:14:58 '
baianinho,Francis78785084,@HadesPlays_ Esse baianinho ta bem safadão hein??,' 1399825063050977283 ',' 1399866919268855814 ',' 2021-06-01 23:14:16 '
baianinho,wanderjegson,@LuckyShazo Até o Baianinho tá melhor que aquilo irmão...,' 1399866650543939594 ',' 1399866875027279874 ',' 2021-06-01 23:14:05 '
baianinho,noturnaheart,"RT @1poc_estranha: O BAIANINHO, A SAMSUNG E O PINGUIM MDS AMEI",' None ',' 1399866864793264132 ',' 2021-06-01 23:14:03 '
baianinho,JuventudeSamas,✅ Wemerson  ✅ Felipe Aquino  ✅ Caio  ✅ Pimenta  ✅ Naoh ✅ Abdul  ✅ João Pedro ✅ Baianinho ( Daniel )   *Comissão* *Técnica*   ✅ Marcinho Guerreiro  ✅ Luccas Cantanhede  ✅ Fabio Nogueira  ✅ Murilo  ✅ Jean Carlos ( Batoré )  ✅ Japão,' 1399866606570938372 ',' 1399866608357675008 ',' 2021-06-01 23:13:02 '
baianinho,martinsjapaxt,RT @Riatineo: Desde ontem eu não paro de rir da imagem do Baianinho dizendo que Macetava a Sam KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK…,' None ',' 1399866288730685441 ',' 2021-06-01 23:11:46 '
baianinho,sasatturn,RT @S4LLYFAC3: Baianinho e sam da Samsung me passam uma vibe de irmãos eu n sei https://t.co/SeZ4PxuTn9,' None ',' 1399866276642758657 ',' 2021-06-01 23:11:43 '
baianinho,Gaymerufs,RT @SUKUN4AG1OTA: Rt pra salvar o baianinho https://t.co/o6HOQXR5hR,' None ',' 1399866049470861315 ',' 2021-06-01 23:10:49 '
baianinho,jmzadax,RT @Riatineo: Desde ontem eu não paro de rir da imagem do Baianinho dizendo que Macetava a Sam KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK…,' None ',' 1399865557143502855 ',' 2021-06-01 23:08:51 '
baianinho,iluminatth,@CraquenLeo KKKKKKKKKK o baianinho?,' 1399858607378862081 ',' 1399865502965633025 ',' 2021-06-01 23:08:38 '
baianinho,gegeo_spfc,"@thalesx21 @flamebuilderboy @garenciele Esse baianinho aí é falso, mataram o baianinho",' 1399745352773799936 ',' 1399865467385303040 ',' 2021-06-01 23:08:30 '
baianinho,TiozangsKun,"@LuckySalamander como diz o sábio Baianinho das Casas Bahia, macetava",' 1399841287466106891 ',' 1399865235733950465 ',' 2021-06-01 23:07:35 '
baianinho,Manu66690,RT @Riatineo: Desde ontem eu não paro de rir da imagem do Baianinho dizendo que Macetava a Sam KKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKKK…,' None ',' 1399865127881560068 ',' 2021-06-01 23:07:09 '
baianinho,antoniopso29,Eu também baianinho https://t.co/0qybFP8KV1,' None ',' 1399865126061330432 ',' 2021-06-01 23:07:08 '
baianinho,minaripride,RT @8Osjulis: icons do baianinho que eu tenho salvo ; a thread https://t.co/rzmBSa4sua,' None ',' 1399865124953919497 ',' 2021-06-01 23:07:08 '
baianinho,ghostspikess,Toda hora lembro o baianinho das casas Bahia falando macetava,' None ',' 1399864714298105856 ',' 2021-06-01 23:05:30 '
baianinho,Comunistdoge,RT @sr_thn: @CasasBahia E verdade isso baianinho😳😳😳😳 https://t.co/XG0IZPp69e,' None ',' 1399864558857117697 ',' 2021-06-01 23:04:53 '
baianinho,VillaVelhaSz,@SamAssistente @nikolas_0507 Sam o baianinho joga free fire sai dessa vem pra mim bb,' 1399555922859593731 ',' 1399864314283036673 ',' 2021-06-01 23:03:55 '
baianinho,MObserver6,"@DrTelaskoAvara que valorizar rui chapeu oq, ngc ;e valorizar baianinho de maua",' 1399739167593095168 ',' 1399864063610568709 ',' 2021-06-01 23:02:55 '
baianinho,yuug3n,RT @SUKUN4AG1OTA: Rt pra salvar o baianinho https://t.co/o6HOQXR5hR,' None ',' 1399863682394476547 ',' 2021-06-01 23:01:24 '
baianinho,Marcelo90538271,@SamAssistente o baianinho das@CasasBahia ta doido pra te pegar😲,' None ',' 1399863590509817859 ',' 2021-06-01 23:01:02 '
baianinho,yeonwang_,@thalesx21 @flamebuilderboy @garenciele É mto da hora q ó povo criou uma personalidade pro baianinho em q ele é mto fdp,' 1399745352773799936 ',' 1399862877108977665 ',' 2021-06-01 22:58:12 '
baianinho,ledcoll,"O ""cabeludinho do pau grande"" saiu com uma leva de apelidos de outros mlk novo que o henrique batizava  Um era ""baianinho do pau grande""",' 1399861959311474696 ',' 1399862199821209603 ',' 2021-06-01 22:55:31 '
baianinho,pedro68563165,@wellthatsitcunt @TheG1ovanni @rtbetaria @SamsungBrasil Tem dela c o baianinho e a lu tudo junto,' 1399115429126287360 ',' 1399861507521978368 ',' 2021-06-01 22:52:46 '
baianinho,billigzera,"RT @mj__maicon: @CasasBahia casas bahia apoia o sequestro e terrorismo, TUDO CULPA DESSE BAIANINHO PAULISTA, meio carioca tbm",' None ',' 1399861458217865216 ',' 2021-06-01 22:52:34 '
baianinho,GordonesLive,"Se ela existe, o baianinho também, certeza 😆 https://t.co/pPyJBsJNgv",' None ',' 1399861352840282118 ',' 2021-06-01 22:52:09 '
baianinho,kvthebeast,"@CasasBahia negativo baianinho. nao quero te destruir, mao de 3d devolve o baianinho antigo",' 1399848128543612928 ',' 1399861329217925120 ',' 2021-06-01 22:52:03 '
baianinho,azweddie,Como assim o Baianinho n postou o macetava? Fui engando,' None ',' 1399861147612991492 ',' 2021-06-01 22:51:20 '
baianinho,suppaicosplay,@blindadocuzao Num tenho nenhuma peruca que pareça o cabelo dela :c to mais pro baianinho,' 1399853497051402245 ',' 1399860420458991622 ',' 2021-06-01 22:48:27 '
baianinho,Yumekoo_Jabami,RT @S4LLYFAC3: Baianinho e sam da Samsung me passam uma vibe de irmãos eu n sei https://t.co/SeZ4PxuTn9,' None ',' 1399860231845388290 ',' 2021-06-01 22:47:42 '
baianinho,vitxinho0,"começaram a falar muito da personagem virtual da Samsung e eu imaginei: mano, com esses personagens virtuais das empresas, dá pra fazer uma fic com todos juntos tipo, a lu, o baianinho, a Sam e outros por aí",' 1399860156364738562 ',' 1399860158914760704 ',' 2021-06-01 22:47:24 '
baianinho,i4scoups,RT @amandainfernoo: mano juro que vim conferir se o baianinho da Casasbahia tinha falado MACETAVA msm ou não na foto da assistente da Samsu…,' None ',' 1399859941243031566 ',' 2021-06-01 22:46:32 '
baianinho,PrederoW,"@SamAssistente Sam, o baianinho ou eu?😠🖐️",' None ',' 1399859603316383746 ',' 2021-06-01 22:45:12 '
baianinho,J0aoR,"@fckpileb Eu sou legal??  Uso foto do baianinho, e não falo com quase ninguém, Acho que sou incrível.",' 1399849504069849091 ',' 1399859372256370689 ',' 2021-06-01 22:44:17 '
baianinho,ExImperio,@empporeal @McedoRafa_ @CasasBahia Eu só xinguei o baianinho,' 1399858425555734537 ',' 1399858881988333572 ',' 2021-06-01 22:42:20 '
baianinho,8Osjulis,icons do baianinho que eu tenho salvo ; a thread https://t.co/rzmBSa4sua,' None ',' 1399858396355039235 ',' 2021-06-01 22:40:24 '
baianinho,ASHEHABIT90s,"@CassieWinchest8 KSKSKSKSK q pecado, mas sjm baianinho lindo dms pena q nem existe 🛐🛐💔",' 1399841180737748992 ',' 1399858159724941313 ',' 2021-06-01 22:39:28 '
baianinho,xxjonvxx,RT @juh_ferreira2r: E eu que vim msm ver se o baianinho da Casas bahia falava macetava na foto da assistente da Samsung,' None ',' 1399858103848423426 ',' 2021-06-01 22:39:14 '
baianinho,billiefobic,@konangif vdd sou hetero so pesquisei do baianinho 🔥,' 1399856535166128133 ',' 1399857135408848899 ',' 2021-06-01 22:35:23 '
baianinho,zecabneto,Mandetta:   Neymar 👎👎👎👎 Baianinho de Mauá 👍👍👍👍👍👍 https://t.co/j40NxeeUtk,' None ',' 1399856935344787459 ',' 2021-06-01 22:34:36 '
baianinho,kam1kazen,"@ShurOTARIO @CasasBahia @SamsungBrasil @magazineluiza @pontofrio eu citei os 4. baianinho, luiza, sam, pinguim.",' 1399856413900427266 ',' 1399856681144754182 ',' 2021-06-01 22:33:35 '
baianinho,Percy_mp4,"Na moral, eu to tão puto com esse novo baianinho que minha vontade é de Amassar esse resto de porra misturada com nescau na porrada. Esse resto de aborto matou toda a coisa que cativava nas casas bahia, o baianinho morreu em vão pra esse moleque FDP entrar no lugar. https://t.co/UtM1LSwW9n",' None ',' 1399856621027725314 ',' 2021-06-01 22:33:21 '
baianinho,ExImperio,Nunca tanko que a casas Bahia me bloqueou por que xinguei o baianinho,' None ',' 1399856611129233417 ',' 2021-06-01 22:33:18 '
baianinho,out_azul,pq baianinho... pq????  ⚔️ https://t.co/WNzz5jWmw0,' None ',' 1399856576492670977 ',' 2021-06-01 22:33:10 '
baianinho,18ydoomerboy,"Os requisitos pra ser parecido com a boneca 3D da Samsung é só ser branca e foda-se KKKKKKKKKKKKKLLK plmdds Porra, saudade da época do Dollynho e do Baianinho original, quando os mascotes das corporações brasileiras tinham identidade visual.",' None ',' 1399856420384821250 ',' 2021-06-01 22:32:33 '
